"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"556","Jack Roslovic","CBJ","C","52","4.9166666666667","0.094551282051282","12.2","48.81","20.00","0","36.61","0.00","0","12.2","0.00","0","0","-","0","1.28","0.00","12.2","0","100.00","0","0","-","0","0","-","16.27","0","100.00","0","0","-","0","70.51","0.00","0","0","-","-","100.00","1.00","0","0","12.2","134.24","0.00","12.2","0","12.2","50.00"
"579","Yakov Trenin","NSH","C","49","7.4166666666667","0.15136054421769","48.54","48.54","50.00","40.45","48.54","45.45","32.36","40.45","44.44","0","0","-","1.79","3.52","33.68","16.18","8.09","66.67","8.09","8.09","50.00","0","0","-","10.79","0","100.00","0","0","-","23.37","58.43","28.57","0","0","-","0.00","100.00","1.000","0","16.18","16.18","64.72","0.00","0","24.27","24.27","0.00"
"251","Ryan Dzingel","ARI, CAR, OTT","C, L","44","6.1833333333333","0.1405303030303","9.7","48.52","16.67","9.7","48.52","16.67","0","38.81","0.00","0","9.7","0.00","0.49","4.04","10.79","0","29.11","0.00","0","19.41","0.00","0","9.7","0.00","0","12.94","0.00","0","0","-","14.02","28.03","33.33","0","0","-","-","75.00","0.75","0","0","29.11","67.92","0.00","0","9.7","29.11","0.00"
"483","Brendan Lemieux","L.A, NYR","L","50","1.25","0.025","96","48","66.67","48","48","50.00","48","48","50.00","0","0","-","1.6","6.53","19.65","48","48","50.00","0","48","0.00","0","0","-","64","0","100.00","0","0","-","69.33","0","100.00","0","0","-","0.00","100.00","1.000","48","0","0","144","100.00","48","0","0","100.00"
"617","Matthew Tkachuk","CGY","L","59","6.3","0.10677966101695","28.57","47.62","37.50","28.57","47.62","37.50","19.05","19.05","50.00","0","0","-","1.35","9.54","12.37","19.05","28.57","40.00","19.05","9.52","66.67","0","0","-","0","25.4","0.00","0","0","-","13.76","27.51","33.33","0","0","-","0.00","100.00","1.000","0","38.1","28.57","85.71","0.00","19.05","19.05","38.1","33.33"
"730","Lias Andersson","L.A","C","23","8.8333333333333","0.38405797101449","0","47.55","0.00","0","13.58","0.00","0","13.58","0.00","0","0","-","0","0.98","0.00","0","6.79","0.00","0","6.79","0.00","0","0","-","0","0","-","0","0","-","0","58.87","0.00","0","0","-","-","100.00","1.00","0","6.79","27.17","101.89","0.00","6.79","13.58","27.17","20.00"
"497","Mark Friedman","PHI, PIT","D","12","2.5666666666667","0.21388888888889","23.38","46.75","33.33","23.38","23.38","50.00","0","23.38","0.00","0","0","-","2.69","1.51","64.03","0","23.38","0.00","0","0","-","0","0","-","0","31.17","0.00","0","0","-","33.77","33.77","50.00","0","0","-","-","100.00","1.00","0","0","0","116.88","-","0","0","0","-"
"436","Samuel Morin","PHI","L","20","11.733333333333","0.58666666666667","30.68","46.02","40.00","25.57","35.8","41.67","15.34","25.57","37.50","0","5.11","0.00","1.74","3.09","35.99","10.23","25.57","28.57","5.11","15.34","25.00","0","5.11","0.00","6.82","13.64","33.33","0","0","-","22.16","29.55","42.86","0","0","-","0.00","80.00","0.800","0","10.23","30.68","56.25","0.00","0","10.23","30.68","0.00"
"426","Nathan MacKinnon","COL","C","50","2.6333333333333","0.052666666666667","22.78","45.57","33.33","22.78","45.57","33.33","0","22.78","0.00","0","0","-","0.79","1.48","34.95","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","32.91","65.82","33.33","0","0","-","-","100.00","1.00","45.57","22.78","22.78","341.77","66.67","45.57","22.78","22.78","66.67"
"157","Matt Duchene","NSH","C","38","1.35","0.035526315789474","133.33","44.44","75.00","133.33","44.44","75.00","133.33","44.44","75.00","0","44.44","0.00","3.24","9.83","24.80","44.44","0","100.00","44.44","0","100.00","0","0","-","0","0","-","0","0","-","128.4","0","100.00","0","0","-","0.00","0.00","0.000","44.44","0","0","177.78","100.00","44.44","0","0","100.00"
"471","Jakub Vrana","DET, WSH","L","50","1.35","0.027","0","44.44","0.00","0","44.44","0.00","0","44.44","0.00","0","0","-","0","6.69","0.00","0","44.44","0.00","0","44.44","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","44.44","177.78","0.00","0","0","44.44","0.00"
"779","Sampo Ranta","COL","L","4","1.35","0.3375","0","44.44","0.00","0","44.44","0.00","0","44.44","0.00","0","0","-","0","5.41","0.00","0","44.44","0.00","0","44.44","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","88.89","-","0","0","0","-"
"837","Quinton Byfield","L.A","C","6","1.35","0.225","44.44","44.44","50.00","44.44","44.44","50.00","44.44","44.44","50.00","44.44","0","100.00","2.55","6.58","27.92","44.44","44.44","50.00","0","44.44","0.00","0","0","-","59.26","0","100.00","59.26","0","100.00","0","0","-","0","0","-","100.00","100.00","2.000","0","88.89","0","88.89","-","0","133.33","44.44","0.00"
"71","Derick Brassard","ARI, PHI","C","56","4.1","0.073214285714286","29.27","43.9","40.00","29.27","14.63","66.67","29.27","0","100.00","0","0","-","1.94","3.06","38.86","14.63","29.27","33.33","14.63","14.63","50.00","0","0","-","0","19.51","0.00","0","0","-","21.14","21.14","50.00","0","0","-","0.00","-","0.00","0","29.27","29.27","117.07","0.00","0","29.27","29.27","0.00"
"135","Gustav Nyquist","CBJ","C","4","4.1333333333333","1.0333333333333","14.52","43.55","25.00","14.52","0","100.00","0","0","-","0","0","-","0.87","0","100.00","14.52","14.52","50.00","0","0","-","0","0","-","19.35","19.35","50.00","0","0","-","0","41.94","0.00","0","0","-","-","-","-","0","14.52","29.03","72.58","0.00","0","14.52","29.03","0.00"
"481","David Pastrnak","BOS","R","51","2.7666666666667","0.054248366013072","43.37","43.37","50.00","43.37","43.37","50.00","43.37","43.37","50.00","0","21.69","0.00","1.02","10.92","8.57","21.69","21.69","50.00","0","0","-","0","0","-","28.92","28.92","50.00","0","0","-","31.33","0","100.00","0","0","-","0.00","50.00","0.500","21.69","0","0","86.75","100.00","21.69","21.69","0","100.00"
"446","Nathan Walker","STL","L","8","2.7833333333333","0.34791666666667","0","43.11","0.00","0","43.11","0.00","0","43.11","0.00","0","0","-","0","3.13","0.00","0","43.11","0.00","0","0","-","0","0","-","0","57.49","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","21.56","43.11","107.78","0.00","0","21.56","43.11","0.00"
"468","Nikolaj Ehlers","WPG","L","51","1.4","0.027450980392157","0","42.86","0.00","0","42.86","0.00","0","0","-","0","0","-","0","1.99","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","61.9","0.00","0","0","-","-","-","-","0","0","0","128.57","-","0","0","0","-"
"476","Tony DeAngelo","CAR, NYR","D","9","1.4","0.15555555555556","0","42.86","0.00","0","42.86","0.00","0","0","-","0","0","-","0","4.1","0.00","0","42.86","0.00","0","0","-","0","0","-","0","57.14","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","85.71","-","0","0","0","-"
"671","Lucas Carlsson","CHI","D","12","11.2","0.93333333333333","10.71","42.86","20.00","10.71","37.5","22.22","10.71","32.14","25.00","0","5.36","0.00","1.74","2.83","38.11","5.36","16.07","25.00","5.36","5.36","50.00","0","5.36","0.00","0","14.29","0.00","0","0","-","7.74","38.69","16.67","0","0","-","0.00","83.33","0.833","0","0","16.07","80.36","0.00","5.36","5.36","16.07","25.00"
"777","Rasmus Dahlin","BUF","D","60","7.0666666666667","0.11777777777778","16.98","42.45","28.57","16.98","33.96","33.33","16.98","33.96","33.33","0","0","-","0.47","6.09","7.23","8.49","25.47","25.00","0","16.98","0.00","0","0","-","11.32","11.32","50.00","0","0","-","12.26","24.53","33.33","0","0","-","0.00","100.00","1.000","8.49","8.49","59.43","110.38","12.50","8.49","16.98","93.4","8.33"
"17","Brian Boyle","PIT","C","4","5.6666666666667","1.4166666666667","21.18","42.35","33.33","21.18","31.76","40.00","10.59","21.18","33.33","0","10.59","0.00","1.26","3.5","26.42","0","31.76","0.00","0","0","-","0","0","-","0","42.35","0.00","0","14.12","0.00","15.29","15.29","50.00","0","0","-","0.00","50.00","0.500","0","10.59","42.35","42.35","0.00","0","10.59","52.94","0.00"
"675","Mikhail Maltsev","COL, N.J","L","35","5.6666666666667","0.16190476190476","21.18","42.35","33.33","21.18","42.35","33.33","21.18","42.35","33.33","0","31.76","0.00","1.38","2.78","33.17","10.59","31.76","25.00","0","10.59","0.00","0","10.59","0.00","14.12","28.24","33.33","0","14.12","0.00","15.29","15.29","50.00","0","15.29","0.00","0.00","25.00","0.250","10.59","21.18","10.59","95.29","50.00","10.59","21.18","10.59","50.00"
"428","Jonathan Drouin","MTL","L","49","1.4333333333333","0.029251700680272","41.86","41.86","50.00","41.86","41.86","50.00","41.86","0","100.00","0","0","-","3.14","1.77","64.02","41.86","0","100.00","0","0","-","0","0","-","55.81","0","100.00","0","0","-","0","60.47","0.00","0","0","-","0.00","-","0.00","0","0","41.86","209.3","0.00","0","0","41.86","0.00"
"292","Gabriel Landeskog","COL","L","56","2.8833333333333","0.051488095238095","20.81","41.62","33.33","20.81","41.62","33.33","0","20.81","0.00","0","0","-","0.72","1.93","27.32","0","20.81","0.00","0","0","-","0","0","-","0","27.75","0.00","0","0","-","30.06","30.06","50.00","0","0","-","-","100.00","1.00","41.62","20.81","0","228.9","100.00","41.62","20.81","0","100.00"
"502","Viktor Arvidsson","L.A, NSH","L, R","54","2.8833333333333","0.053395061728395","0","41.62","0.00","0","41.62","0.00","0","41.62","0.00","0","0","-","0","2.42","0.00","0","41.62","0.00","0","0","-","0","0","-","0","55.49","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","20.81","228.9","0.00","0","0","41.62","0.00"
"708","Elias Pettersson","VAN","C","31","4.4","0.14193548387097","40.91","40.91","50.00","40.91","27.27","60.00","40.91","13.64","75.00","13.64","0","100.00","0.3","2.23","11.77","0","13.64","0.00","0","0","-","0","0","-","0","18.18","0.00","0","0","-","59.09","39.39","60.00","19.7","0","100.00","33.33","100.00","1.333","0","0","13.64","40.91","0.00","13.64","27.27","13.64","50.00"
"630","Clayton Keller","ARI","R","60","2.95","0.049166666666667","20.34","40.68","33.33","20.34","20.34","50.00","20.34","20.34","50.00","0","0","-","1.99","1.71","53.69","20.34","20.34","50.00","20.34","20.34","50.00","0","0","-","0","0","-","0","0","-","0","29.38","0.00","0","0","-","0.00","100.00","1.000","0","40.68","0","203.39","-","0","40.68","0","-"
"678","Jeremy Davies","NSH","D","16","2.9666666666667","0.18541666666667","40.45","40.45","50.00","20.22","40.45","33.33","20.22","40.45","33.33","20.22","20.22","50.00","2","4.77","29.54","20.22","40.45","33.33","20.22","40.45","33.33","20.22","20.22","50.00","0","0","-","0","0","-","29.21","0","100.00","0","0","-","100.00","50.00","1.500","0","20.22","0","161.8","-","0","40.45","0","-"
"724","Jack Rathbone","VAN","D","13","1.4833333333333","0.11410256410256","0","40.45","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","40.45","0.00","0","0","-","0","0","-","0","53.93","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","40.45","0","121.35","-","0","40.45","0","-"
"479","Kasperi Kapanen","PIT","R","44","3.05","0.069318181818182","0","39.34","0.00","0","39.34","0.00","0","39.34","0.00","0","19.67","0.00","0","1.14","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","56.83","0.00","0","28.42","0.00","-","50.00","0.50","19.67","0","0","98.36","100.00","19.67","0","0","100.00"
"595","Kirill Kaprizov","MIN","L","58","4.6166666666667","0.079597701149425","64.98","38.99","62.50","51.99","13","80.00","25.99","13","66.67","0","0","-","1.58","0.44","78.39","38.99","13","75.00","38.99","0","100.00","0","0","-","0","17.33","0.00","0","0","-","37.55","18.77","66.67","0","0","-","0.00","100.00","1.000","0","13","13","77.98","0.00","0","25.99","13","0.00"
"693","Cal Foote","T.B","D","35","18.6","0.53142857142857","19.35","38.71","33.33","16.13","29.03","35.71","12.9","22.58","36.36","0","6.45","0.00","0.95","1.99","32.31","9.68","25.81","27.27","3.23","6.45","33.33","0","3.23","0.00","8.6","25.81","25.00","0","0","-","9.32","18.64","33.33","0","4.66","0.00","0.00","71.43","0.714","0","9.68","12.9","58.06","0.00","12.9","6.45","12.9","50.00"
"215","Nick Bjugstad","MIN","C","47","3.1333333333333","0.066666666666667","0","38.3","0.00","0","38.3","0.00","0","19.15","0.00","0","0","-","0","2.07","0.00","0","19.15","0.00","0","0","-","0","0","-","0","25.53","0.00","0","0","-","0","27.66","0.00","0","0","-","-","100.00","1.00","0","19.15","0","134.04","-","0","19.15","0","-"
"498","Michael Amadio","L.A, OTT, TOR","C","28","3.1333333333333","0.11190476190476","38.3","38.3","50.00","38.3","38.3","50.00","19.15","38.3","33.33","0","0","-","5.18","1.31","79.81","38.3","0","100.00","38.3","0","100.00","0","0","-","0","0","-","0","0","-","0","55.32","0.00","0","0","-","0.00","100.00","1.000","0","0","38.3","57.45","0.00","0","0","38.3","0.00"
"849","Mason McTavish","ANA","C","3","3.1333333333333","1.0444444444444","19.15","38.3","33.33","19.15","38.3","33.33","19.15","19.15","50.00","0","19.15","0.00","0.03","3.18","0.85","0","19.15","0.00","0","19.15","0.00","0","19.15","0.00","0","0","-","0","0","-","0","27.66","0.00","0","0","-","0.00","0.00","0.000","0","0","19.15","95.74","0.00","0","0","19.15","0.00"
"591","Christian Wolanin","L.A, OTT","D","18","3.2666666666667","0.18148148148148","18.37","36.73","33.33","18.37","18.37","50.00","18.37","18.37","50.00","0","0","-","4.37","0.79","84.67","18.37","0","100.00","18.37","0","100.00","0","0","-","0","0","-","0","0","-","0","53.06","0.00","0","0","-","0.00","100.00","1.000","0","18.37","18.37","73.47","0.00","0","18.37","18.37","0.00"
"829","Connor Mackey","CGY","D","6","8.2","1.3666666666667","14.63","36.59","28.57","14.63","29.27","33.33","7.32","29.27","20.00","0","7.32","0.00","0.63","2.94","17.77","7.32","21.95","25.00","0","7.32","0.00","0","0","-","9.76","19.51","33.33","0","9.76","0.00","10.57","21.14","33.33","0","0","-","0.00","75.00","0.750","0","0","21.95","80.49","0.00","7.32","0","29.27","20.00"
"538","Mikko Rantanen","COL","R","56","1.65","0.029464285714286","0","36.36","0.00","0","36.36","0.00","0","0","-","0","0","-","0","0.73","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","52.53","0.00","0","0","-","-","-","-","0","0","0","218.18","-","0","0","0","-"
"41","Bobby Ryan","DET","R","33","1.75","0.053030303030303","0","34.29","0.00","0","34.29","0.00","0","34.29","0.00","0","0","-","0","0.28","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","49.52","0.00","0","0","-","-","100.00","1.00","34.29","34.29","0","171.43","100.00","34.29","34.29","0","100.00"
"261","Johnny Gaudreau","CGY","L","59","7","0.11864406779661","17.14","34.29","33.33","17.14","34.29","33.33","17.14","25.71","40.00","0","0","-","0.64","11.09","5.45","17.14","34.29","33.33","17.14","17.14","50.00","0","0","-","0","22.86","0.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","17.14","0","137.14","-","17.14","8.57","0","100.00"
"98","Patrick Kane","CHI","R","61","5.6833333333333","0.093169398907104","10.56","31.67","25.00","10.56","31.67","25.00","10.56","10.56","50.00","0","0","-","0.43","1.69","20.10","10.56","21.11","33.33","0","10.56","0.00","0","0","-","14.08","14.08","50.00","0","0","-","0","15.25","0.00","0","0","-","0.00","100.00","1.000","10.56","0","0","158.36","100.00","21.11","0","10.56","66.67"
"809","Dylan Cozens","BUF","C","45","2.0166666666667","0.044814814814815","29.75","29.75","50.00","29.75","29.75","50.00","29.75","29.75","50.00","0","0","-","0.88","1.9","31.68","29.75","29.75","50.00","0","0","-","0","0","-","39.67","39.67","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","29.75","178.51","0.00","0","0","59.5","0.00"
"467","William Nylander","TOR","R","56","4.15","0.074107142857143","43.37","28.92","60.00","43.37","28.92","60.00","28.92","28.92","50.00","0","0","-","2.4","3.55","40.32","43.37","28.92","60.00","14.46","14.46","50.00","0","0","-","38.55","19.28","66.67","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","0","14.46","202.41","0.00","0","0","14.46","0.00"
"573","Denis Gurianov","DAL","R","60","2.1166666666667","0.035277777777778","85.04","28.35","75.00","85.04","28.35","75.00","85.04","28.35","75.00","0","0","-","2.86","1.28","69.14","28.35","0","100.00","0","0","-","0","0","-","37.8","0","100.00","0","0","-","81.89","40.94","66.67","0","0","-","0.00","100.00","1.000","0","28.35","0","113.39","-","0","28.35","28.35","0.00"
"200","Mats Zuccarello","MIN","R","45","2.15","0.047777777777778","0","27.91","0.00","0","27.91","0.00","0","27.91","0.00","0","0","-","0","1.34","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","40.31","0.00","0","0","-","-","100.00","1.00","27.91","27.91","0","55.81","100.00","27.91","55.81","0","100.00"
"283","Victor Rask","MIN","C","57","4.3666666666667","0.076608187134503","0","27.48","0.00","0","13.74","0.00","0","13.74","0.00","0","0","-","0","3.81","0.00","0","13.74","0.00","0","13.74","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","109.92","-","0","0","0","-"
"652","Taylor Raddysh","T.B","R","3","2.2","0.73333333333333","0","27.27","0.00","0","27.27","0.00","0","0","-","0","0","-","0","2.28","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","39.39","0.00","0","0","-","-","-","-","0","0","27.27","54.55","0.00","0","0","27.27","0.00"
"386","Dominik Kubalik","CHI","L","61","2.2833333333333","0.037431693989071","0","26.28","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","37.96","0.00","0","0","-","-","-","-","0","0","0","52.55","-","0","26.28","26.28","0.00"
"227","Taylor Hall","BOS, BUF","L","56","2.3","0.041071428571429","52.17","26.09","66.67","52.17","26.09","66.67","52.17","26.09","66.67","0","0","-","0.94","0.43","68.30","26.09","0","100.00","0","0","-","0","0","-","34.78","0","100.00","0","0","-","37.68","37.68","50.00","0","0","-","0.00","100.00","1.000","0","52.17","0","104.35","-","0","52.17","26.09","0.00"
"785","Adam Boqvist","CBJ, CHI","D","39","4.6","0.11794871794872","13.04","26.09","33.33","13.04","0","100.00","13.04","0","100.00","0","0","-","0.61","0","100.00","0","13.04","0.00","0","0","-","0","0","-","0","17.39","0.00","0","0","-","18.84","18.84","50.00","0","0","-","0.00","-","0.00","0","0","13.04","91.3","0.00","0","0","26.09","0.00"
"411","Michael McCarron","NSH","R","6","2.35","0.39166666666667","25.53","25.53","50.00","25.53","25.53","50.00","25.53","25.53","50.00","25.53","25.53","50.00","2.18","3.01","42.08","25.53","25.53","50.00","25.53","25.53","50.00","25.53","25.53","50.00","0","0","-","0","0","-","0","0","-","0","0","-","100.00","0.00","1.000","0","0","51.06","51.06","0.00","0","51.06","76.6","0.00"
"437","Max Domi","CBJ","C","56","2.4166666666667","0.043154761904762","0","24.83","0.00","0","24.83","0.00","0","24.83","0.00","0","0","-","0","0.67","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","35.86","0.00","0","0","-","-","100.00","1.00","24.83","0","0","99.31","100.00","24.83","0","0","100.00"
